matchNumber,teamNumber,startPosition,autoFuel,autoFuel_timestamps,autoFeed,autoAccuracy,autoClimbLevel,autoClimbPos,crossBumpAuto,crossTrenchAuto,autoOofTime,teleFuel,teleFuel_timestamps,teleFeed,teleAccuracy,crossBumpTele,crossTrenchTele,teleOofTime,attackingTime,defendedTime,scoringLocations,feedingLocations,teleClimb,climbTime,drivetrainSpeed,driverSkill,freeClimbPenalty,matchNotes,contributedPoints
13,1619,Left,4,"[3.0, 3.1, 3.2, 3.4]",0,99,,,FALSE,FALSE,0,18,"[12.2, 15.6, 20.9, 21.1, 21.3, 38.1, 38.7, 40.4, 87.4, 89.3, 95.8, 96.2, 98.6, 101.0, 110.3, 113.7, 117.3, 118.5]",0,71,TRUE,FALSE,2,12,16,Hub,Trench,Level 2,6,Fast,Good,FALSE,Great shooting,28
13,254,Mid,5,"[1.3, 2.4, 3.4, 3.7, 4.5]",0,81,,,FALSE,FALSE,0,18,"[12.8, 19.2, 28.5, 28.9, 43.5, 50.6, 75.0, 75.8, 77.3, 81.2, 86.3, 89.5, 90.9, 91.3, 105.8, 107.5, 112.1, 118.6]",0,89,TRUE,FALSE,7,10,5,Hub,Trench,None,0,Medium,Good,FALSE,Smooth cycles,30
14,1114,Mid,4,"[2.1, 2.6, 2.8, 3.4]",0,76,,,TRUE,FALSE,0,18,"[13.4, 14.2, 32.2, 41.1, 43.4, 46.1, 50.4, 61.5, 68.2, 72.3, 78.2, 79.3, 91.3, 96.7, 102.7, 103.6, 107.0, 114.7]",0,91,FALSE,FALSE,1,6,26,Hub,Trench,Level 2,11,Fast,Good,FALSE,Got defended heavily,38
14,441,Mid,4,"[1.8, 2.4, 2.7, 3.7]",0,83,,,TRUE,TRUE,0,18,"[21.1, 25.6, 28.0, 36.8, 38.0, 45.8, 47.4, 51.5, 53.4, 65.8, 68.5, 68.6, 72.8, 87.7, 108.5, 108.7, 116.2, 119.0]",0,95,TRUE,TRUE,8,14,29,Hub,Trench,Level 3,5,Medium,Excellent,FALSE,Strong defense,39
14,1114,Mid,5,"[1.1, 1.2, 2.9, 3.6, 4.0]",0,76,,,TRUE,TRUE,0,16,"[12.3, 14.0, 21.0, 23.9, 25.7, 67.8, 71.8, 74.3, 74.7, 84.5, 94.2, 98.7, 101.6, 115.5, 115.6, 118.7]",0,79,FALSE,FALSE,10,18,27,Hub,Mid,Level 3,9,Fast,Good,FALSE,Great shooting,45
14,1619,Mid,2,"[1.6, 3.2]",0,81,,,FALSE,FALSE,0,15,"[12.6, 18.0, 32.0, 37.3, 38.3, 58.6, 67.3, 73.1, 74.8, 79.2, 79.3, 79.5, 80.7, 88.5, 108.1]",0,93,TRUE,FALSE,8,8,30,Hub,Trench,None,0,Medium,Good,FALSE,Smooth cycles,27
14,1323,Right,2,"[2.8, 4.5]",0,88,,,TRUE,FALSE,0,17,"[20.2, 21.6, 25.4, 25.7, 33.1, 33.4, 37.4, 46.6, 47.3, 63.8, 84.7, 85.9, 90.9, 94.8, 100.2, 108.8, 112.3]",0,80,FALSE,FALSE,0,1,24,Hub,Trench,Level 2,9,Medium,Excellent,FALSE,Smooth cycles,49
14,1114,Mid,6,"[1.3, 2.3, 3.1, 3.3, 3.4, 3.5]",0,76,,,TRUE,FALSE,0,10,"[28.0, 34.1, 41.8, 44.3, 46.1, 52.8, 73.4, 78.4, 108.3, 117.4]",0,87,TRUE,FALSE,3,11,30,Hub,Trench,None,0,Medium,Good,FALSE,Smooth cycles,32
15,1323,Mid,3,"[1.7, 2.1, 3.3]",0,91,,,FALSE,FALSE,0,16,"[28.0, 30.9, 32.0, 33.8, 34.6, 39.2, 62.2, 76.2, 77.4, 82.8, 93.4, 98.5, 101.1, 109.1, 115.0, 116.8]",0,89,FALSE,FALSE,3,11,4,Hub,Mid,None,0,Fast,Good,FALSE,Got defended heavily,28
15,604,Mid,4,"[2.9, 3.0, 4.2, 4.8]",0,91,,,TRUE,TRUE,0,10,"[11.9, 18.8, 22.3, 28.0, 43.5, 68.2, 75.0, 90.5, 112.8, 114.6]",0,95,TRUE,TRUE,4,14,30,Hub,Mid,Level 2,7,Fast,Good,FALSE,Excellent pathing,46
15,1323,Left,5,"[1.6, 1.7, 1.9, 3.8, 4.8]",0,97,,,FALSE,FALSE,0,12,"[20.7, 21.8, 25.1, 41.3, 54.0, 67.8, 77.3, 82.2, 95.2, 98.5, 112.3, 117.4]",0,76,FALSE,FALSE,4,9,6,Hub,Mid,None,0,Medium,Excellent,FALSE,Excellent pathing,31
15,4414,Mid,3,"[2.7, 3.8, 4.5]",0,80,,,FALSE,TRUE,0,15,"[12.8, 14.2, 28.3, 35.2, 42.4, 53.6, 56.8, 58.0, 65.2, 66.5, 68.4, 71.3, 75.5, 102.3, 110.3]",0,77,FALSE,FALSE,3,17,8,Hub,Trench,Level 3,4,Medium,Good,FALSE,Very consistent,43
15,118,Mid,3,"[1.1, 3.9, 4.1]",0,92,,,FALSE,TRUE,0,16,"[27.9, 29.8, 30.1, 36.1, 36.9, 39.4, 41.7, 43.4, 43.7, 57.9, 61.7, 65.2, 76.4, 77.2, 110.3, 119.2]",0,72,TRUE,TRUE,9,20,14,Hub,Trench,Level 3,12,Fast,Excellent,FALSE,Very consistent,37
15,1619,Left,2,"[3.1, 3.9]",0,78,,,TRUE,FALSE,0,10,"[18.9, 22.2, 55.8, 56.2, 61.6, 89.6, 110.8, 111.9, 115.5, 119.7]",0,95,FALSE,FALSE,1,0,28,Hub,Trench,Level 2,4,Fast,Excellent,FALSE,Smooth cycles,37
16,2056,Mid,4,"[2.6, 2.7, 4.0, 4.9]",0,75,,,FALSE,FALSE,0,17,"[15.8, 16.7, 21.1, 23.0, 26.8, 33.1, 42.0, 42.2, 50.4, 62.2, 68.9, 79.8, 86.2, 87.1, 103.8, 107.0, 108.6]",0,70,FALSE,TRUE,0,13,29,Hub,Mid,Level 2,12,Fast,Excellent,FALSE,Fast climb,38
16,1690,Left,5,"[1.1, 1.2, 2.2, 2.9, 3.8]",0,94,,,FALSE,TRUE,0,18,"[27.3, 30.2, 31.4, 41.0, 50.4, 66.1, 68.5, 73.7, 74.3, 79.4, 81.2, 88.1, 95.3, 100.4, 102.4, 109.6, 110.1, 117.1]",0,85,TRUE,TRUE,4,3,25,Hub,Trench,Level 2,12,Fast,Excellent,FALSE,Smooth cycles,45
16,118,Right,6,"[1.7, 2.4, 3.0, 3.4, 3.7, 3.9]",0,95,,,FALSE,TRUE,0,15,"[10.5, 21.0, 24.5, 47.1, 50.5, 50.6, 55.0, 81.9, 87.9, 90.1, 96.2, 101.2, 103.3, 108.7, 112.0]",0,78,FALSE,TRUE,10,6,29,Hub,Trench,Level 3,4,Fast,Excellent,FALSE,Smooth cycles,45
16,2056,Mid,3,"[3.2, 4.1, 4.8]",0,81,,,TRUE,TRUE,0,14,"[28.4, 28.5, 35.1, 46.8, 53.7, 59.4, 71.6, 74.2, 76.3, 103.8, 105.4, 111.3, 113.0, 114.8]",0,73,FALSE,TRUE,5,11,24,Hub,Trench,None,0,Fast,Excellent,FALSE,Great defense evasion,50
16,971,Mid,3,"[1.2, 1.8, 1.9]",0,97,,,TRUE,TRUE,0,8,"[12.2, 44.5, 51.3, 64.4, 84.4, 91.0, 100.8, 115.2]",0,84,TRUE,FALSE,5,14,18,Hub,Mid,None,0,Medium,Excellent,FALSE,Missed a few shots,48
16,1619,Mid,4,"[1.6, 2.8, 3.4, 3.7]",0,86,,,FALSE,FALSE,0,11,"[22.1, 25.4, 43.2, 57.4, 61.9, 83.2, 92.1, 93.3, 94.3, 110.4, 117.2]",0,75,FALSE,TRUE,8,4,6,Hub,Mid,Level 2,7,Medium,Excellent,FALSE,Very consistent,34
17,971,Right,5,"[1.2, 1.4, 1.7, 2.7, 3.0]",0,95,,,TRUE,TRUE,0,11,"[19.9, 22.3, 29.8, 35.0, 48.9, 60.8, 70.7, 75.6, 116.4, 117.0, 118.3]",0,95,FALSE,TRUE,0,8,26,Hub,Mid,None,0,Medium,Good,FALSE,Missed a few shots,40
17,148,Right,3,"[2.8, 3.7, 5.0]",0,76,,,TRUE,TRUE,0,17,"[11.3, 12.6, 23.2, 25.5, 31.4, 52.7, 61.9, 62.4, 64.4, 69.0, 82.3, 87.9, 90.6, 95.9, 98.6, 100.7, 113.3]",0,93,FALSE,FALSE,3,12,24,Hub,Trench,Level 2,8,Fast,Excellent,FALSE,Strong defense,30
17,254,Mid,3,"[1.2, 4.2, 4.9]",0,94,,,TRUE,TRUE,0,10,"[15.9, 17.6, 19.6, 28.7, 47.2, 73.3, 74.8, 84.9, 90.5, 103.0]",0,90,TRUE,FALSE,10,18,25,Hub,Mid,Level 2,9,Fast,Excellent,FALSE,Missed a few shots,25
17,4414,Left,3,"[1.8, 3.1, 3.5]",0,75,,,FALSE,TRUE,0,15,"[16.5, 19.1, 29.7, 32.5, 36.8, 55.4, 55.6, 57.3, 65.5, 69.7, 74.0, 108.9, 110.5, 111.9, 113.3]",0,93,TRUE,FALSE,7,3,10,Hub,Mid,None,0,Fast,Good,FALSE,Missed a few shots,39
17,1619,Left,2,"[1.8, 2.7]",0,78,,,TRUE,TRUE,0,10,"[11.0, 17.9, 19.5, 20.4, 22.7, 50.0, 64.4, 93.8, 106.5, 119.2]",0,82,FALSE,TRUE,3,8,12,Hub,Trench,Level 3,4,Fast,Good,FALSE,Excellent pathing,28
17,3476,Right,2,"[2.4, 4.8]",0,86,,,TRUE,FALSE,0,18,"[10.4, 12.3, 15.6, 17.3, 19.2, 45.6, 51.5, 56.2, 57.1, 58.7, 78.1, 80.3, 81.4, 86.8, 99.2, 106.8, 113.3, 117.0]",0,87,TRUE,FALSE,4,6,8,Hub,Trench,Level 2,11,Medium,Good,FALSE,Excellent pathing,29
18,1323,Mid,2,"[2.6, 3.7]",0,97,,,FALSE,TRUE,0,9,"[13.3, 13.6, 36.3, 36.7, 41.3, 60.9, 66.7, 68.8, 73.7]",0,80,FALSE,TRUE,10,8,19,Hub,Trench,None,0,Medium,Good,FALSE,Great defense evasion,32
18,4414,Right,5,"[1.4, 1.4, 4.4, 4.5, 4.8]",0,80,,,FALSE,FALSE,0,16,"[40.5, 43.3, 49.9, 51.7, 62.2, 69.3, 78.8, 86.2, 86.7, 92.3, 96.4, 100.1, 103.2, 107.0, 107.8, 112.4]",0,92,TRUE,FALSE,10,5,18,Hub,Mid,None,0,Medium,Excellent,FALSE,Fast climb,28
18,4414,Left,4,"[1.9, 2.8, 3.6, 4.3]",0,87,,,FALSE,TRUE,0,12,"[11.9, 17.8, 21.3, 22.4, 49.2, 51.6, 52.3, 64.8, 86.0, 89.8, 98.1, 115.1]",0,84,FALSE,TRUE,7,12,23,Hub,Trench,None,0,Medium,Good,FALSE,Very consistent,37
18,604,Right,2,"[3.4, 3.5]",0,77,,,TRUE,TRUE,0,10,"[10.1, 16.6, 19.1, 31.7, 38.9, 47.9, 48.3, 70.8, 84.2, 84.8]",0,94,FALSE,FALSE,4,2,28,Hub,Mid,Level 3,8,Medium,Good,FALSE,Got defended heavily,43
18,254,Right,2,"[1.7, 2.2]",0,81,,,FALSE,FALSE,0,14,"[26.3, 33.9, 35.1, 36.8, 44.8, 61.7, 73.1, 89.4, 90.7, 101.3, 110.5, 111.9, 114.0, 117.8]",0,77,TRUE,TRUE,7,0,6,Hub,Mid,Level 3,7,Medium,Excellent,FALSE,Great shooting,26
18,3476,Right,3,"[1.7, 1.7, 2.7]",0,91,,,TRUE,FALSE,0,17,"[10.9, 17.1, 26.1, 26.6, 27.7, 39.4, 45.6, 53.7, 61.6, 66.6, 68.9, 70.1, 91.6, 93.9, 97.2, 109.6, 114.7]",0,86,TRUE,FALSE,6,8,0,Hub,Mid,Level 3,11,Fast,Excellent,FALSE,Smooth cycles,27
19,2056,Mid,2,"[2.9, 3.1]",0,93,,,TRUE,TRUE,0,10,"[11.8, 21.4, 26.8, 38.9, 45.8, 70.3, 95.3, 104.5, 115.7, 115.7]",0,83,TRUE,FALSE,9,10,16,Hub,Mid,Level 2,12,Medium,Excellent,FALSE,Strong defense,38
19,1323,Right,3,"[3.3, 4.5, 4.7]",0,92,,,TRUE,FALSE,0,11,"[28.8, 35.4, 40.4, 47.2, 48.0, 48.6, 71.8, 92.2, 100.1, 102.4, 113.1]",0,77,FALSE,TRUE,5,13,25,Hub,Trench,Level 2,4,Fast,Good,FALSE,Got defended heavily,28
19,1678,Left,2,"[2.3, 3.8]",0,79,,,FALSE,TRUE,0,12,"[26.7, 28.5, 44.3, 53.6, 56.2, 57.9, 58.8, 60.0, 64.3, 84.4, 100.7, 115.7]",0,77,FALSE,FALSE,2,11,22,Hub,Trench,Level 3,5,Medium,Excellent,FALSE,Great defense evasion,44
19,33,Left,2,"[2.6, 2.9]",0,80,,,TRUE,TRUE,0,14,"[22.2, 26.3, 36.2, 37.0, 38.3, 43.3, 53.4, 54.4, 55.4, 55.7, 63.0, 86.2, 95.7, 117.5]",0,84,FALSE,FALSE,4,10,3,Hub,Mid,None,0,Medium,Excellent,FALSE,Great defense evasion,38
19,2056,Right,6,"[2.3, 3.2, 3.4, 4.0, 4.4, 4.7]",0,84,,,FALSE,TRUE,0,10,"[17.1, 20.6, 28.8, 59.6, 62.2, 62.4, 64.1, 64.1, 76.1, 100.8]",0,71,FALSE,FALSE,1,12,22,Hub,Trench,None,0,Medium,Excellent,FALSE,Got defended heavily,36
19,1114,Mid,3,"[1.6, 3.5, 3.9]",0,81,,,FALSE,TRUE,0,11,"[20.4, 48.5, 71.1, 76.8, 88.4, 89.8, 95.3, 103.9, 104.2, 111.8, 119.5]",0,76,FALSE,FALSE,8,15,25,Hub,Trench,Level 2,11,Fast,Good,FALSE,Strong defense,27
20,254,Mid,4,"[1.3, 2.0, 3.6, 4.0]",0,91,,,FALSE,FALSE,0,17,"[30.8, 37.0, 54.5, 58.7, 64.3, 68.2, 69.0, 74.2, 80.3, 81.5, 85.9, 92.6, 94.1, 96.6, 103.4, 108.6, 110.6]",0,86,FALSE,TRUE,7,3,6,Hub,Mid,Level 2,11,Medium,Excellent,FALSE,Great shooting,28
20,1114,Right,5,"[1.4, 2.1, 2.5, 2.6, 2.8]",0,88,,,TRUE,TRUE,0,17,"[10.0, 21.3, 33.7, 41.0, 44.7, 49.9, 51.5, 55.6, 60.7, 65.6, 68.7, 71.5, 73.4, 87.0, 100.4, 101.8, 106.9]",0,84,TRUE,TRUE,6,20,11,Hub,Trench,None,0,Medium,Excellent,FALSE,Excellent pathing,42
20,604,Right,4,"[3.2, 3.4, 3.5, 4.1]",0,85,,,FALSE,FALSE,0,11,"[10.3, 18.7, 23.3, 28.6, 35.1, 57.5, 65.4, 71.2, 84.5, 91.1, 101.4]",0,72,TRUE,TRUE,6,12,2,Hub,Trench,Level 3,8,Medium,Excellent,FALSE,Got defended heavily,27
20,254,Right,3,"[2.5, 2.7, 4.7]",0,87,,,TRUE,TRUE,0,11,"[11.4, 18.1, 27.9, 33.8, 37.2, 76.0, 80.0, 82.3, 92.3, 95.1, 100.4]",0,73,TRUE,FALSE,4,4,26,Hub,Trench,Level 2,12,Fast,Good,FALSE,Slow aim but accurate,47
20,1323,Left,5,"[1.6, 2.3, 2.7, 4.3, 4.7]",0,85,,,TRUE,TRUE,0,8,"[29.3, 53.3, 75.7, 75.9, 97.0, 100.4, 108.6, 114.0]",0,86,FALSE,TRUE,6,0,3,Hub,Trench,Level 2,6,Medium,Excellent,FALSE,Excellent pathing,36
20,254,Left,6,"[1.1, 1.1, 1.5, 2.7, 3.8, 4.1]",0,94,,,FALSE,TRUE,0,17,"[17.3, 22.2, 22.5, 28.6, 30.3, 30.8, 37.1, 54.9, 57.5, 65.8, 69.1, 69.1, 74.9, 78.8, 100.6, 107.6, 117.6]",0,95,TRUE,FALSE,4,17,10,Hub,Trench,Level 3,7,Medium,Excellent,FALSE,Fast climb,35
21,33,Left,4,"[2.0, 2.0, 2.8, 2.9]",0,82,,,TRUE,FALSE,0,15,"[30.6, 32.2, 33.8, 38.1, 40.0, 48.1, 51.0, 76.1, 87.7, 94.2, 103.3, 108.6, 109.7, 114.7, 115.3]",0,94,FALSE,TRUE,6,6,1,Hub,Trench,Level 3,11,Medium,Excellent,FALSE,Great shooting,25
21,33,Left,3,"[1.6, 1.9, 3.8]",0,79,,,TRUE,FALSE,0,11,"[16.4, 19.3, 25.7, 46.5, 48.1, 53.5, 59.1, 62.4, 71.1, 83.1, 108.1]",0,82,TRUE,TRUE,4,3,5,Hub,Mid,Level 2,10,Medium,Good,FALSE,Missed a few shots,45
21,4414,Left,3,"[1.0, 2.6, 4.7]",0,99,,,TRUE,FALSE,0,16,"[11.2, 15.0, 22.9, 23.2, 37.1, 37.7, 45.7, 54.6, 60.9, 76.8, 81.1, 88.8, 101.7, 109.8, 112.2, 115.7]",0,87,TRUE,TRUE,5,10,7,Hub,Trench,Level 2,12,Medium,Excellent,FALSE,Great defense evasion,28
21,118,Mid,3,"[3.7, 4.4, 4.9]",0,78,,,FALSE,TRUE,0,10,"[13.2, 19.4, 24.1, 33.3, 95.8, 97.7, 99.7, 110.2, 110.6, 111.1]",0,92,TRUE,FALSE,9,17,23,Hub,Mid,Level 3,4,Fast,Excellent,FALSE,Smooth cycles,43
21,604,Left,6,"[1.8, 2.7, 3.0, 3.2, 3.8, 4.2]",0,94,,,FALSE,TRUE,0,18,"[14.2, 17.1, 17.1, 27.3, 35.3, 40.0, 41.2, 43.7, 45.4, 50.2, 55.1, 57.0, 87.1, 88.0, 90.2, 108.2, 113.0, 118.7]",0,75,FALSE,TRUE,2,8,21,Hub,Trench,Level 3,12,Fast,Excellent,FALSE,Very consistent,29
21,254,Mid,4,"[1.3, 1.3, 2.7, 3.2]",0,75,,,FALSE,TRUE,0,11,"[11.3, 23.1, 24.7, 37.0, 45.0, 52.8, 53.5, 68.2, 78.2, 102.7, 118.1]",0,79,FALSE,FALSE,8,14,4,Hub,Trench,Level 2,8,Medium,Excellent,FALSE,Great defense evasion,27
22,148,Mid,3,"[3.1, 3.7, 4.3]",0,94,,,TRUE,TRUE,0,11,"[10.3, 11.7, 23.6, 30.4, 37.6, 41.6, 52.4, 71.9, 76.7, 82.1, 109.3]",0,94,TRUE,FALSE,2,9,2,Hub,Mid,Level 3,10,Medium,Excellent,FALSE,Got defended heavily,50
22,971,Left,5,"[1.4, 1.8, 3.8, 4.2, 5.0]",0,97,,,FALSE,TRUE,0,16,"[15.4, 22.4, 50.3, 50.4, 63.8, 65.7, 69.6, 72.9, 74.1, 79.9, 81.6, 89.7, 112.7, 116.1, 118.3, 119.1]",0,76,TRUE,FALSE,3,3,15,Hub,Trench,None,0,Medium,Excellent,FALSE,Missed a few shots,37
22,254,Left,4,"[1.5, 2.9, 4.7, 4.8]",0,94,,,TRUE,TRUE,0,18,"[17.3, 17.8, 23.5, 34.3, 42.8, 56.9, 67.4, 69.5, 71.2, 74.0, 74.4, 76.8, 83.9, 84.2, 106.5, 112.7, 115.2, 116.1]",0,70,TRUE,TRUE,0,10,6,Hub,Mid,Level 3,5,Fast,Good,FALSE,Excellent pathing,42
22,1114,Mid,3,"[2.7, 2.8, 4.2]",0,90,,,FALSE,TRUE,0,12,"[27.3, 30.8, 32.8, 59.2, 64.2, 65.7, 69.0, 85.7, 91.1, 91.6, 96.2, 98.7]",0,74,TRUE,FALSE,5,16,17,Hub,Mid,None,0,Medium,Good,FALSE,Slow aim but accurate,48
22,1619,Right,4,"[1.7, 1.7, 3.8, 3.9]",0,94,,,FALSE,FALSE,0,10,"[17.7, 19.8, 40.1, 45.1, 55.0, 69.3, 95.3, 97.3, 110.1, 114.3]",0,84,TRUE,TRUE,6,8,26,Hub,Mid,None,0,Medium,Excellent,FALSE,Got defended heavily,43
22,2056,Mid,4,"[3.0, 3.5, 3.7, 4.2]",0,100,,,TRUE,TRUE,0,18,"[10.3, 20.2, 20.7, 23.4, 25.5, 31.6, 47.4, 47.9, 55.2, 64.7, 71.9, 78.5, 80.4, 92.5, 99.4, 100.4, 109.4, 111.4]",0,94,TRUE,FALSE,9,1,18,Hub,Trench,Level 3,10,Medium,Good,FALSE,Smooth cycles,34
23,33,Left,4,"[1.6, 3.1, 3.5, 3.7]",0,75,,,TRUE,FALSE,0,13,"[16.5, 34.5, 37.1, 38.7, 44.1, 53.1, 61.6, 71.6, 73.6, 74.7, 86.6, 87.5, 115.6]",0,77,FALSE,TRUE,10,5,22,Hub,Trench,None,0,Fast,Good,FALSE,Got defended heavily,39
23,2056,Left,3,"[2.6, 4.7, 4.8]",0,98,,,TRUE,FALSE,0,18,"[14.5, 16.3, 17.0, 27.4, 29.6, 34.9, 35.8, 38.1, 46.6, 48.9, 52.2, 53.5, 60.5, 66.8, 88.7, 103.9, 115.6, 119.1]",0,85,FALSE,FALSE,5,12,5,Hub,Mid,None,0,Medium,Good,FALSE,Great defense evasion,33
23,148,Right,2,"[1.7, 3.9]",0,92,,,FALSE,FALSE,0,11,"[14.2, 31.1, 35.2, 38.3, 62.0, 65.8, 89.2, 92.7, 95.2, 98.9, 106.6]",0,93,TRUE,TRUE,7,2,4,Hub,Trench,Level 3,12,Medium,Excellent,FALSE,Missed a few shots,37
23,4414,Left,4,"[1.2, 1.9, 2.7, 3.6]",0,96,,,FALSE,FALSE,0,17,"[10.8, 20.3, 21.3, 23.1, 24.0, 26.5, 26.6, 33.9, 54.2, 55.1, 64.8, 81.8, 82.6, 95.1, 96.3, 101.7, 119.7]",0,83,TRUE,TRUE,8,1,10,Hub,Mid,Level 2,10,Medium,Excellent,FALSE,Strong defense,47
23,118,Left,6,"[1.5, 1.6, 1.9, 1.9, 3.1, 3.8]",0,92,,,FALSE,FALSE,0,14,"[26.5, 45.9, 53.8, 55.3, 64.3, 65.6, 66.9, 72.0, 78.9, 81.5, 84.7, 107.1, 108.1, 112.0]",0,88,FALSE,TRUE,10,2,13,Hub,Trench,None,0,Fast,Excellent,FALSE,Missed a few shots,27
23,4414,Left,3,"[3.3, 3.5, 3.8]",0,87,,,TRUE,TRUE,0,14,"[10.3, 21.9, 24.5, 25.5, 43.3, 58.1, 65.2, 68.4, 83.8, 88.6, 88.9, 92.7, 97.2, 104.2]",0,85,FALSE,TRUE,7,0,23,Hub,Mid,None,0,Medium,Excellent,FALSE,Excellent pathing,39
24,4414,Right,6,"[1.8, 2.0, 2.2, 2.5, 2.5, 3.1]",0,82,,,FALSE,FALSE,0,11,"[16.4, 20.1, 26.8, 32.4, 40.4, 58.1, 73.1, 74.7, 94.7, 115.9, 117.7]",0,83,FALSE,FALSE,9,8,5,Hub,Mid,None,0,Fast,Good,FALSE,Strong defense,36
24,4414,Right,5,"[1.7, 1.9, 3.3, 3.5, 4.9]",0,83,,,FALSE,TRUE,0,18,"[13.6, 18.5, 36.2, 49.2, 50.9, 54.0, 71.6, 78.3, 88.6, 90.9, 94.2, 94.2, 98.0, 103.8, 110.8, 110.8, 112.6, 115.4]",0,86,FALSE,TRUE,5,14,9,Hub,Mid,Level 3,6,Fast,Excellent,FALSE,Strong defense,32
24,1323,Left,4,"[1.2, 1.3, 2.5, 3.6]",0,76,,,TRUE,TRUE,0,12,"[19.8, 22.6, 39.1, 42.7, 45.6, 52.3, 56.2, 70.5, 103.6, 106.5, 113.4, 115.4]",0,93,FALSE,FALSE,1,7,15,Hub,Mid,Level 2,11,Medium,Excellent,FALSE,Great defense evasion,44
24,118,Right,2,"[2.9, 4.5]",0,75,,,TRUE,FALSE,0,10,"[18.3, 22.3, 33.6, 44.9, 57.6, 69.9, 78.3, 90.0, 113.5, 117.2]",0,82,FALSE,FALSE,0,3,12,Hub,Trench,Level 3,7,Fast,Excellent,FALSE,Very consistent,50
24,254,Mid,6,"[1.3, 2.0, 2.1, 2.6, 4.1, 4.3]",0,85,,,TRUE,FALSE,0,8,"[52.7, 55.6, 65.7, 71.8, 75.4, 79.1, 92.3, 110.6]",0,95,TRUE,FALSE,2,0,0,Hub,Mid,None,0,Medium,Excellent,FALSE,Excellent pathing,41
24,2056,Left,5,"[1.0, 3.4, 3.6, 4.2, 4.6]",0,81,,,TRUE,TRUE,0,16,"[10.5, 14.1, 31.5, 43.1, 48.8, 53.0, 59.6, 69.9, 71.1, 76.7, 83.4, 85.5, 88.4, 88.5, 93.8, 100.0]",0,70,FALSE,FALSE,10,2,20,Hub,Mid,Level 3,10,Fast,Good,FALSE,Got defended heavily,48
25,441,Right,2,"[1.5, 4.8]",0,92,,,FALSE,TRUE,0,16,"[17.2, 21.1, 22.2, 26.2, 29.7, 31.3, 32.7, 37.1, 40.9, 42.0, 55.4, 58.1, 69.1, 85.7, 86.0, 110.3]",0,87,FALSE,TRUE,6,18,4,Hub,Trench,Level 3,9,Medium,Good,FALSE,Very consistent,39
25,441,Right,2,"[1.4, 3.7]",0,100,,,FALSE,FALSE,0,13,"[10.3, 16.7, 17.3, 30.3, 31.7, 44.5, 50.1, 63.8, 69.2, 73.1, 80.2, 88.7, 111.9]",0,89,TRUE,FALSE,4,13,21,Hub,Trench,Level 3,12,Fast,Excellent,FALSE,Very consistent,45
25,254,Right,5,"[2.0, 2.9, 4.0, 4.5, 4.5]",0,88,,,FALSE,FALSE,0,10,"[16.5, 21.2, 24.1, 27.5, 40.6, 43.8, 51.9, 79.7, 92.3, 112.0]",0,90,TRUE,TRUE,9,1,6,Hub,Trench,None,0,Medium,Excellent,FALSE,Smooth cycles,34
25,118,Mid,2,"[1.5, 4.7]",0,84,,,TRUE,TRUE,0,11,"[11.1, 12.3, 28.2, 52.8, 61.1, 78.9, 79.9, 82.7, 84.4, 90.8, 119.3]",0,87,TRUE,FALSE,3,4,7,Hub,Trench,None,0,Fast,Excellent,FALSE,Excellent pathing,26
25,971,Left,3,"[1.7, 4.0, 4.6]",0,95,,,TRUE,TRUE,0,18,"[22.9, 24.6, 27.0, 28.9, 35.8, 37.1, 42.9, 44.1, 45.4, 50.1, 52.2, 56.1, 59.5, 61.1, 64.0, 88.8, 90.9, 117.8]",0,78,FALSE,TRUE,9,8,9,Hub,Mid,None,0,Fast,Good,FALSE,Great shooting,46
25,1114,Mid,2,"[1.0, 3.4]",0,98,,,TRUE,FALSE,0,11,"[12.2, 15.2, 25.2, 44.4, 44.6, 59.5, 85.8, 91.3, 100.2, 101.8, 104.7]",0,70,TRUE,FALSE,8,20,20,Hub,Mid,None,0,Medium,Excellent,FALSE,Great shooting,27
26,1678,Left,3,"[1.0, 1.6, 4.0]",0,94,,,TRUE,TRUE,0,18,"[23.9, 24.2, 24.2, 32.8, 34.1, 36.2, 43.8, 50.2, 57.6, 59.3, 60.7, 76.4, 80.6, 92.7, 93.4, 99.9, 103.0, 103.3]",0,74,TRUE,FALSE,4,3,16,Hub,Mid,Level 3,10,Fast,Excellent,FALSE,Strong defense,41
26,148,Right,5,"[1.2, 1.9, 3.5, 3.5, 3.8]",0,97,,,TRUE,FALSE,0,12,"[10.7, 13.1, 15.6, 38.3, 42.8, 50.4, 52.3, 60.4, 72.1, 83.4, 87.2, 94.0]",0,72,FALSE,FALSE,9,6,17,Hub,Trench,Level 3,11,Fast,Excellent,FALSE,Missed a few shots,25
26,148,Right,5,"[1.1, 2.1, 3.2, 3.4, 5.0]",0,93,,,FALSE,FALSE,0,16,"[18.9, 21.8, 36.8, 49.1, 50.9, 56.4, 57.4, 58.9, 63.9, 66.0, 68.9, 87.6, 88.1, 88.9, 104.6, 109.7]",0,94,FALSE,FALSE,8,13,25,Hub,Trench,Level 2,12,Fast,Excellent,FALSE,Got defended heavily,26
